fips,medloan,jobsretained,zpop,n_loan,n_dentists,rural,med_cap,jobs_cap,loan_cap,dent_ca
13039,673324.0234,70,40616,10,51,0,16.577803,172.34587,24.620838,125.56628
13043,65800,8,8849,3,1,0,7.4358683,90.405693,33.902134,11.300712
13045,2312808.352,184,76227,25,136,0,30.341064,241.38429,32.79678,178.41447
13047,900155.8633,89,39611,12,26,0,22.724895,224.68506,30.294615,65.638336
13051,9314253.919,655,212529,85,1930,0,43.825802,308.19324,39.994541,908.11139
13055,210502.9531,15,22895,4,20,0,9.1942759,65.516487,17.471064,87.355316
13057,6081363.772,540,153158,70,732,0,39.70647,352.57709,45.704437,477.93781
13059,3144790.352,303,106107,39,325,0,29.637917,285.56079,36.755352,306.29459
13063,2004735.5,178,118981,18,284,0,16.849207,149.60371,15.128466,238.69357
13065,56142.5,6,5508,1,1,0,10.192902,108.93246,18.155411,18.155411
13067,34097986.26,2679,547427,291,7665,0,62.287731,489.38031,53.157772,1400.1866
13069,544244.5,73,16910,9,14,0,32.184772,431.69724,53.222946,82.791245
13071,622229.3125,71,36849,8,24,0,16.885921,192.67822,21.710222,65.130669
13073,5729922.172,560,94606,57,344,0,60.566162,591.92865,60.249878,363.61331
13075,171500,13,9828,3,5,0,17.450142,132.27513,30.52503,50.87505
13077,2812925.598,266,83971,29,196,0,33.498775,316.77603,34.535732,233.41391
13081,290972.8203,34,20769,6,12,0,14.009958,163.70552,28.88921,57.778419
13083,38612,4,8625,1,5,0,4.4767537,46.376812,11.594203,57.971016
13085,132797,15,17112,3,11,0,7.7604604,87.657784,17.531557,64.282372
13089,16008800.4,1322,687582,208,9959,0,23.282751,192.26797,30.250937,1448.4091
13091,568668.6016,31,13541,5,8,0,41.996056,228.93434,36.924896,59.07983
13095,1493839.234,140,102588,20,162,0,14.56154,136.4682,19.495457,157.91321
13097,2475436.258,205,91528,28,192,0,27.045671,223.97517,30.591732,209.77187
13103,288200,30,19384,4,16,0,14.867932,154.76682,20.635576,82.542305
13105,169332.3203,11,16658,4,6,0,10.165225,66.03434,24.012487,36.01873
13107,102790,13,12624,2,4,0,8.1424274,102.97845,15.842839,31.685678
13111,561400,57,13071,6,10,0,42.950043,436.07986,45.903145,76.505241
13113,5099469.209,427,86143,52,436,0,59.19772,495.68741,60.364742,506.13516
13115,2203932.008,222,71271,24,80,0,30.923265,311.48715,33.674286,112.24762
13117,5327678.445,564,75140,58,186,0,70.903358,750.59888,77.189247,247.53793
13119,98160.39844,11,14860,2,10,0,6.6056795,74.024223,13.45895,67.294754
13121,39069428.21,2932,849760,449,23680,0,45.977016,345.0386,52.838448,2786.6692
13123,190102.5,21,20779,4,10,0,9.1487799,101.06358,19.250204,48.125511
13127,2981929.5,204,58009,23,138,0,51.404602,351.66956,39.649021,237.89412
13129,731565.7734,88,29672,10,15,0,24.655088,296.5759,33.701805,50.552711
13133,1154966.742,72,9885,6,18,0,116.84034,728.37634,60.698029,182.09409
13135,23980504.48,2320,536075,269,8415,0,44.733486,432.77527,50.179546,1569.743
13137,874768.5195,78,20995,13,44,0,41.665565,371.51703,61.919506,209.57372
13139,4547705.758,366,134307,59,744,0,33.860527,272.51001,43.929207,553.95477
13141,34955.10156,4,9936,1,1,0,3.5180256,40.257648,10.064412,10.064412
13143,373524.0508,29,23734,3,18,0,15.737931,122.18758,12.640095,75.840569
13145,284019,0,8756,3,12,0,32.437073,0,34.262218,137.04887
13147,764511.0391,35,14749,7,7,0,51.83477,237.30423,47.460846,47.460846
13151,4048326.23,320,126627,41,415,0,31.970482,252.71072,32.378559,327.73422
13153,3438115.043,280,96673,35,415,0,35.564377,289.6362,36.204525,429.28223
13157,1733219.195,158,33329,22,128,0,52.003338,474.06161,66.008583,384.04993
13159,75000,9,7964,1,2,0,9.4173784,113.00854,12.556504,25.113008
13161,7900,3,12038,1,1,0,0.65625519,24.921083,8.3070278,8.3070278
13163,144661.9492,21,10256,2,6,0,14.105104,204.75819,19.50078,58.502338
13167,53085.05078,9,6780,1,1,1,7.8296537,132.74336,14.749263,14.749263
13169,147100,15,10626,1,3,0,13.843403,141.16318,9.4108791,28.232637
13171,83535,9,12240,2,2,0,6.8247547,73.529411,16.339869,16.339869
13173,110300,11,4825,1,1,0,22.860104,227.97928,20.725389,20.725389
13175,655130.5195,293,27457,9,20,0,23.860237,1067.1232,32.778526,72.841171
13177,864517.5,15,19592,6,7,0,44.126045,76.561859,30.624744,35.72887
13179,675179,61,42781,7,188,0,15.782216,142.58667,16.362404,439.44742
13185,2843346.034,274,60109,35,260,0,47.303165,455.83856,58.227554,432.54755
13187,167918.6016,7,19094,3,8,0,8.7943125,36.660732,15.711741,41.89798
13189,404915,32,21246,7,16,0,19.058411,150.61659,32.94738,75.308296
13191,20005,2,5171,1,3,0,3.8686907,38.677238,19.338619,58.015858
13193,63600,6,4311,1,2,0,14.752957,139.17885,23.196474,46.392948
13195,78963,14,8657,1,1,0,9.1212893,161.71884,11.551346,11.551346
13199,63874,7,5819,1,6,0,10.9768,120.29559,17.185083,103.1105
13205,112100,18,19308,3,8,0,5.8058834,93.225609,15.537601,41.433601
13207,177440,26,13839,3,4,0,12.821735,187.87485,21.677866,28.903822
13211,467734,57,12749,7,16,0,36.687897,447.0939,54.906265,125.50004
13213,250000,17,31636,1,4,0,7.9023895,53.736248,3.1609559,12.643824
13215,8533134.301,618,146548,48,565,0,58.227573,421.70483,32.753773,385.53922
13217,939188.0234,68,28221,10,40,0,33.279758,240.95532,35.434605,141.73842
13219,1808579.086,153,24562,22,57,0,73.633217,622.91345,89.569252,232.0658
13223,2203737.82,146,58494,18,78,0,37.674595,249.59825,30.772387,133.34702
13225,462543.7988,54,30892,6,30,0,14.972932,174.80254,19.422504,97.112518
13227,462691.4219,48,17967,9,20,0,25.752291,267.15646,50.091835,111.31519
13229,127160,14,11974,3,2,0,10.619676,116.91999,25.054285,16.702856
13231,123303,12,7773,2,6,0,15.862988,154.38055,25.730091,77.190277
13233,190759,7,37456,3,22,0,5.0928822,18.688595,8.0093975,58.735584
13235,56420,9,10353,1,1,0,5.4496284,86.931328,9.6590357,9.6590357
13237,182303.8594,22,17747,4,5,0,10.272376,123.96461,22.539021,28.173777
13241,263185.4609,23,8644,3,12,1,30.447184,266.08051,34.706154,138.82462
13245,3732780.555,327,182571,46,1910,0,20.445639,179.1084,25.195677,1046.1683
13247,3421596.523,255,68882,24,201,0,49.673306,370.1983,34.842194,291.80338
13251,103000,8,13363,1,3,0,7.70785,59.866795,7.4833493,22.450048
13255,1229266.75,134,56120,15,50,0,21.904255,238.77406,26.728439,89.094795
13257,426195,27,23732,5,20,0,17.958664,113.77044,21.0686,84.274399
13259,37282.80078,6,364,1,0,0,102.42528,1648.3517,274.72528,0
13261,301281.9688,32,27000,4,16,0,11.158591,118.51852,14.814815,59.259258
13267,19672,4,11490,1,3,0,1.7120975,34.812881,8.7032204,26.109661
13275,800352,80,32669,8,42,0,24.498821,244.88046,24.488047,128.56224
13277,985782.5,90,34192,6,17,0,28.830793,263.21945,17.547964,49.719234
13279,400910,57,15284,9,13,0,26.2307,372.93903,58.885109,85.056267
13281,286817.5,39,9587,4,10,1,29.917336,406.80087,41.723167,104.30791
13283,71800,7,6368,1,1,0,11.275126,109.92462,15.703518,15.703518
13285,1864535.906,170,61021,27,164,0,30.555643,278.59262,44.247063,268.75995
13287,137803.5703,8,6938,2,2,0,19.862146,115.30701,28.826752,28.826752
13291,254700,27,15963,4,8,1,15.955647,169.14114,25.057947,50.115894
13293,363170.1992,103,24308,6,6,0,14.940357,423.72882,24.683231,24.683231
13295,500437.1484,31,62721,5,40,0,7.9787812,49.425232,7.9718118,63.774494
13297,1405370.07,155,69987,17,140,0,20.080444,221.4697,24.290226,200.03716
13299,875725.4531,102,35670,11,40,0,24.550756,285.95459,30.83824,112.13905
13303,164588.1406,23,10533,3,5,0,15.625951,218.36134,28.481915,47.469856
13305,228813,16,14047,3,6,0,16.289101,113.90333,21.356873,42.713745
13311,306500,28,16870,4,9,0,18.168346,165.9751,23.71073,53.34914
13313,1718642.07,127,65125,18,82,0,26.389898,195.0096,27.639156,125.91171
13315,59569,0,2770,1,3,1,21.505054,0,36.101082,108.30325
13317,69197,11,8085,2,2,0,8.5586891,136.05443,24.737167,24.737167
13319,68407.75,7,6687,1,1,0,10.229961,104.68073,14.95439,14.95439
13321,69600,7,12927,1,2,0,5.3840799,54.150227,7.7357469,15.471494
15001,4190467.199,287,101473,61,1161,0,41.296375,282.83386,60.114513,1144.1467
15003,44227181.1,3188,840999,466,20988,0,52.588863,379.073,55.410294,2495.6035
15007,2653115,168,42403,28,329,0,62.569038,396.19839,66.033066,775.88849
15009,4463002.801,267,105429,54,749,0,42.331833,253.25101,51.219303,710.43073
16001,16262813.85,1227,303253,192,5264,0,53.627876,404.61264,63.313473,1735.8444
16003,26682,9,1679,1,2,0,15.891603,536.03333,59.559261,119.11852
16005,3116310.297,403,76010,50,504,0,40.998688,530.19342,65.780815,663.07068
16007,135551,17,4066,2,3,0,33.337677,418.10132,49.188393,73.782585
16009,135872.5,13,6278,3,9,0,21.642641,207.07231,47.785919,143.35776
16011,820984,110,32532,15,42,0,25.236198,338.1286,46.108448,129.10365
16013,922485.9531,85,16883,13,60,0,54.639931,503.46503,77.000534,355.38708
16015,41300,8,1628,1,0,0,25.368551,491.40048,61.42506,0
16017,1017160.463,67,27874,16,92,0,36.491371,240.36737,57.401161,330.05667
16019,5216482,588,81667,64,490,0,63.875031,719.99707,78.367027,599.99756
16021,225987,15,6436,3,7,0,35.112957,233.06401,46.612804,108.76321
16027,5346586.65,473,125436,52,792,0,42.62402,377.08472,41.455402,631.39771
16029,135850,26,6385,4,10,0,21.276428,407.20438,62.646828,156.61707
16031,844339,324,16074,15,17,0,52.528244,2015.6775,93.318405,105.76086
16035,139801,0,6083,2,4,0,22.982246,0,32.878513,65.757027
16037,20319,0,2328,1,2,1,8.7280931,0,42.955326,85.910652
16039,434040,51,16846,4,24,0,25.765167,302.74249,23.744509,142.46706
16041,327605.0859,44,8348,6,7,0,39.243542,527.07233,71.873505,83.852417
16043,675000,25,6784,1,8,0,99.498817,368.51416,14.740566,117.92453
16045,274388.7734,18,14201,4,8,0,19.321793,126.75164,28.16703,56.334061
16047,68244.34375,0,5962,1,3,0,11.446552,0,16.772896,50.318684
16049,195041,31,5166,4,7,0,37.754742,600.07745,77.429344,135.50136
16051,528281,64,12576,10,6,0,42.007076,508.90585,79.516541,47.709923
16053,370900,38,15698,8,7,0,23.627214,242.06905,50.961906,44.591667
16055,6739948.28,324,100719,61,696,0,66.918343,321.68707,60.564541,691.03149
16057,1436150,76,24955,10,17,0,57.549591,304.54819,40.072128,68.12262
16059,200819.9922,16,6086,3,4,0,32.99704,262.89847,49.293461,65.724617
16065,905900,358,25597,19,22,0,35.390865,1398.6014,74.227448,85.947571
16067,231577,31,20631,6,21,0,11.22471,150.25932,29.082449,101.78857
16069,1229027.797,70,32579,13,28,0,37.724541,214.86234,39.903004,85.944931
16071,33250,4,3942,2,1,0,8.4348049,101.47134,50.735668,25.367834
16073,79504,15,4245,1,3,0,18.728857,353.3569,23.557125,70.671379
16075,518120.6563,43,19487,8,36,0,26.588015,220.65993,41.053009,184.73854
16077,198500,16,5931,4,2,0,33.468216,269.76901,67.442253,33.721127
16079,161322,5,3100,2,7,0,52.039356,161.29033,64.516129,225.80646
16081,148900,13,4678,3,12,1,31.829842,277.89655,64.129967,256.51987
16083,2553615.5,319,55937,48,195,0,45.651634,570.28442,85.810822,348.60648
16085,280329,38,6981,5,14,0,40.155994,544.33459,71.622978,200.54434
16087,111200,15,8365,3,2,0,13.293485,179.31859,35.863716,23.909145
17001,1234023.148,88,52461,14,49,0,23.522676,167.74365,26.686491,93.402718
17005,200895.8203,22,10003,3,3,0,20.083557,219.93402,29.991003,29.991003
17007,1029457,105,35522,12,38,0,28.980829,295.59146,33.781883,106.97596
17009,85138.46875,8,5526,1,0,0,15.406889,144.77017,18.096272,0
17011,361642,38,17040,5,24,0,21.223122,223.0047,29.342724,140.84508
17015,153578.8203,17,6148,2,8,0,24.980289,276.5127,32.530903,130.12361
17019,4029282.238,314,140981,45,1080,0,28.58032,222.72505,31.919195,766.06067
17021,320796,45,16328,7,8,0,19.646986,275.60019,42.871143,48.99559
17023,65800,8,7435,1,2,0,8.8500338,107.59919,13.449899,26.899797
17025,131789.7422,9,6834,2,7,0,19.284422,131.69447,29.265438,102.42903
17027,803892.0703,64,23887,8,60,0,33.653957,267.92816,33.49102,251.18265
17029,996049,92,46836,9,54,0,21.266739,196.4301,19.215988,115.29593
17031,136688827,12903,5180544,1902,698264,0,26.385033,249.06651,36.714291,13478.585
17033,212412.2969,17,11732,3,7,0,18.105379,144.90283,25.571087,59.665871
17037,1937405.773,156,80918,18,384,0,23.942829,192.78777,22.244741,474.55447
17039,135104,13,10260,2,5,0,13.168031,126.70565,19.493177,48.732944
17041,175400,22,13564,3,33,0,12.931289,162.19405,22.117369,243.29106
17043,36529822.27,3680,958067,530,30000,0,38.128674,384.10675,55.319721,3131.3049
17045,48900,5,13791,1,5,0,3.5457907,36.255527,7.2511058,36.255527
17049,664678.5,54,23255,13,52,0,28.582176,232.20813,55.901958,223.60783
17051,612965,45,10206,3,9,0,60.05928,440.91711,29.394474,88.183418
17053,167177.1719,30,9898,3,10,0,16.889996,303.09152,30.309153,101.03051
17055,278561,14,24298,3,30,0,11.464359,57.617912,12.346695,123.46695
17061,89490.12109,13,7156,2,8,0,12.505607,181.66574,27.948574,111.7943
17063,832527,93,33697,9,60,0,24.706264,275.98895,26.708609,178.05739
17065,44575,4,5630,1,1,0,7.9174066,71.047958,17.76199,17.76199
17067,198906.0508,21,6543,3,18,0,30.399824,320.9537,45.850529,275.10315
17071,65579.89844,8,664,1,11,1,98.764908,1204.8193,150.60242,1656.6265
17073,1135199,122,34080,8,100,0,33.30983,357.98123,23.474178,293.42722
17075,446330,48,12098,5,32,0,36.892876,396.7598,41.329144,264.50653
17077,731187,69,50235,12,88,0,14.55533,137.35443,23.887728,175.17667
17079,74922,9,6502,2,2,0,11.522916,138.41895,30.759766,30.759766
17081,797187,78,24929,15,20,0,31.978298,312.88861,60.170887,80.227844
17083,238629.25,27,12192,4,10,0,19.572609,221.4567,32.808399,82.020996
17085,344479,39,16387,5,44,0,21.021481,237.99353,30.511992,268.50552
17087,54877.96875,7,5953,2,3,0,9.2185402,117.58777,33.596504,50.39476
17089,13061844.95,1234,404129,144,5310,0,32.32098,305.34805,35.632187,1313.9369
17091,1466222,136,77768,18,265,0,18.853796,174.87914,23.145767,340.75711
17093,2107067.715,118,51611,24,188,0,40.825943,228.63344,46.501717,364.26343
17095,450878.25,40,40744,7,38,0,11.066126,98.173965,17.180443,93.265266
17097,25949979.61,2001,648872,321,20050,0,39.992447,308.38132,49.470467,3089.9778
17099,2071689.927,193,75048,31,285,0,27.604866,257.16873,41.306896,379.75696
17101,90295,12,8019,1,1,0,11.260132,149.64459,12.470383,12.470383
17103,514202,40,27523,7,30,0,18.682629,145.33299,25.433273,108.99975
17105,284565,27,19545,5,30,0,14.559478,138.14275,25.581991,153.49194
17107,259107,24,23100,3,32,0,11.216753,103.8961,12.987013,138.52814
17109,252499.4688,29,25298,8,18,0,9.9810047,114.63357,31.623053,71.151871
17111,7628549.771,606,262164,87,2509,0,29.098389,231.15302,33.185333,957.03455
17113,4746528,386,120419,45,464,0,39.416771,320.54742,37.369518,385.32126
17115,2442227,211,102276,22,354,0,23.878788,206.3045,21.510424,346.12225
17117,753996.5,43,31157,9,80,0,24.199907,138.01073,28.885965,256.76413
17119,8086044.051,591,225534,83,2772,0,35.852882,262.04474,36.801548,1229.083
17121,375803.0625,37,35908,7,30,0,10.465719,103.04111,19.494263,83.546844
17123,170003.0703,23,6244,3,12,0,27.226629,368.35361,48.046124,192.18449
17125,368635,25,9111,3,10,0,40.460434,274.39359,32.927231,109.75744
17127,170803.3672,18,11453,3,5,0,14.913417,157.16406,26.19401,43.656685
17133,1022180.93,83,24541,12,56,0,41.651966,338.20953,48.897762,228.18956
17135,140613.0391,13,6839,4,18,0,20.560469,190.08627,58.488083,263.19638
17137,343737,36,27581,8,17,0,12.462818,130.52464,29.005474,61.636635
17139,75600,9,7226,2,2,0,10.46222,124.55023,27.67783,27.67783
17141,1109937.5,51,35341,9,100,0,31.406511,144.3083,25.466173,282.95746
17143,5374098.859,355,118140,48,1057,0,45.489239,300.49094,40.629761,894.70117
17145,281929.5234,34,18209,4,12,0,15.482977,186.72086,21.967159,65.901474
17147,236135.0508,27,8508,4,10,0,27.754473,317.34839,47.014576,117.53644
17149,273688.125,24,8538,3,18,0,32.055298,281.09628,35.137035,210.8222
17155,109393.1973,0,2444,2,2,0,44.759899,0,81.833061,81.833061
17157,257306.3906,30,16347,5,30,0,15.740282,183.51991,30.586653,183.51991
17159,248500,21,11900,3,4,0,20.882353,176.47058,25.210085,33.613445
17161,3332283,305,121919,44,495,0,27.331942,250.16609,36.089535,406.00726
17163,5268611.32,397,168558,52,2576,0,31.256964,235.52724,30.849915,1528.2573
17165,294482,21,20858,4,18,0,14.11842,100.68079,19.177294,86.297821
17167,5121681.273,418,133626,53,1197,0,38.32848,312.81339,39.662941,895.78375
17173,150500,16,10610,2,12,0,14.184731,150.80113,18.850142,113.10085
17177,476267.5,47,38617,8,69,0,12.333104,121.70805,20.716265,178.67778
17179,2495895,264,110223,32,396,0,22.644049,239.51443,29.032053,359.27167
17181,73972,13,7802,2,10,0,9.4811583,166.62395,25.634453,128.17226
17183,474772,55,39127,8,28,0,12.134128,140.5679,20.446239,71.561836
17185,228387,26,10933,2,5,0,20.889692,237.81213,18.293242,45.733101
17187,115793,16,14003,3,12,0,8.2691565,114.26123,21.423981,85.695923
17189,141952,10,5270,3,4,0,26.935863,189.75333,56.925995,75.901329
17191,76794,9,9072,2,4,0,8.4649467,99.206352,22.045855,44.091709
17193,262600,25,10287,2,12,0,25.527365,243.02518,19.442015,116.65208
17195,787652,67,51310,7,100,0,15.350848,130.57884,13.642565,194.89378
17197,12659282.72,1255,434611,168,7239,0,29.127848,288.76398,38.655258,1665.6274
17199,2010973,160,46278,17,160,0,43.454189,345.73663,36.734516,345.73663
17201,9168488,725,214654,70,2847,0,42.712868,337.75284,32.610619,1326.3206
17203,425668.0996,45,23707,8,28,0,17.955376,189.81735,33.745308,118.10857
18001,1028843.238,27,26623,5,28,0,38.644901,101.41607,18.780754,105.17222
18003,12318724.06,949,288045,91,4617,0,42.766666,329.4624,31.592285,1602.8745
18005,2933329,250,66237,26,186,0,44.285355,377.43256,39.252987,280.80981
18007,160359,9,3846,2,4,0,41.695007,234.00935,52.002079,104.00416
18009,145900,14,14130,2,4,0,10.325548,99.079971,14.154282,28.308563
18011,2427243,161,42162,28,120,0,57.569447,381.86044,66.410515,284.61649
18013,38902,0,7397,1,2,0,5.2591591,0,13.518994,27.037989
18015,259037.5,24,11635,5,16,0,22.263643,206.27417,42.973785,137.51611
18017,496400,39,30180,5,9,0,16.447979,129.22466,16.567263,29.821074
18019,3440550.344,303,83295,22,168,0,41.305603,363.76733,26.412149,201.69278
18021,283200,26,19200,5,6,0,14.75,135.41667,26.041666,31.25
18023,493795,17,27981,8,30,0,17.647511,60.755512,28.59083,107.21561
18025,60000,0,2063,1,1,0,29.083858,0,48.473099,48.473099
18027,612597.7734,53,21066,5,20,0,29.079929,251.59024,23.734928,94.939713
18029,485400,38,30936,4,18,0,15.690457,122.83424,12.92992,58.184639
18031,489200,53,19756,3,8,0,24.762098,268.27292,15.18526,40.494026
18033,998900,64,34213,10,76,0,29.196505,187.0634,29.228655,222.13779
18035,2718270.402,206,108902,36,476,0,24.960703,189.1609,33.057243,437.09024
18037,2309727,180,29770,18,84,0,77.585724,604.63556,60.463554,282.16324
18039,4011491.5,426,183979,41,847,0,21.804073,231.54817,22.285152,460.37863
18041,123394.1719,3,24796,3,9,0,4.9763741,12.098725,12.098725,36.296177
18043,3801624,352,65104,36,159,0,58.393093,540.6734,55.296143,244.22462
18045,121100,7,11814,2,10,0,10.25055,59.251736,16.929068,84.645332
18047,104643.8672,13,10167,2,28,0,10.292502,127.86466,19.671486,275.40082
18049,403595,46,14133,6,10,0,28.556923,325.47937,42.453831,70.756386
18051,421537.5,43,24811,8,72,0,16.989944,173.31023,32.243763,290.19388
18053,999222.5,107,32807,10,114,0,30.4576,326.1499,30.4813,347.48682
18055,801521.4199,29,27679,10,70,0,28.957745,104.77257,36.128471,252.89931
18057,14050855.39,1012,175335,124,1952,0,80.137199,577.18085,70.721764,1113.2974
18059,1439254.5,120,53590,20,120,0,26.856773,223.92238,37.320396,223.92238
18061,484972,55,21274,9,51,0,22.796465,258.53156,42.305161,239.72925
18063,4428070.017,342,85733,48,405,0,51.64954,398.9129,55.987778,472.39685
18065,586603,66,40733,8,54,0,14.401174,162.03079,19.640095,132.57065
18067,4274135.418,317,79939,31,213,0,53.467461,396.55237,38.779568,266.45316
